Enrollment_Id,Name,PointsAwarded,PointsPossible
1075,Attendance Quiz 4,1.00,1.00
1075,Attendance Quiz 5,1.00,1.00
1075,Attendance Quiz 6,0.00,1.00
1075,Attendance Quiz 7,1.00,1.00
1075,Attendance Quiz 8,1.00,1.00
1075,Attendance Quiz 9,1.00,1.00
1075,Exam 1,77.78,100.00
1075,Exam 2,70.00,100.00
1075,Extra Credit,0.00,2.36
1075,Final Quiz Average (replaces individual quiz grades),81.82,100.00
1075,Quiz 1,1.00,1.13
1075,Quiz 2,1.00,1.13
1076,A1 Final Score,72.50,100.00
1076,A2 Final Score,50.90,100.00
1076,A2 Individual,0.00,20.00
1076,A3 Final Score,68.99,100.00
1076,Attendance Quiz 1,1.00,1.00
1076,Attendance Quiz 3,1.00,1.00
1076,Attendance Quiz 4,1.00,1.00
1076,Attendance Quiz 5,0.00,1.00
1076,Attendance Quiz 6,1.00,1.00
1076,Attendance Quiz 7,0.00,1.00
1076,Attendance Quiz 8,1.00,1.00
1076,Attendance Quiz 9,1.00,1.00
1076,Exam 1,68.89,100.00
1076,Exam 2,82.00,100.00
1076,Extra Credit,1.00,2.36
1076,Final Quiz Average (replaces individual quiz grades),81.82,100.00
1076,Quiz 1,1.00,1.13
1076,Quiz 2,1.00,1.13
1077,A1 Final Score,88.69,100.00
1077,A2 Final Score,64.57,100.00
1077,A2 Individual,20.00,20.00
1077,A3 Final Score,0.00,100.00
1077,Attendance Quiz 1,0.00,1.00
1077,Attendance Quiz 3,1.00,1.00
1077,Attendance Quiz 4,0.00,1.00
1077,Attendance Quiz 5,0.00,1.00
1077,Attendance Quiz 6,0.00,1.00
1077,Attendance Quiz 7,0.00,1.00
1077,Attendance Quiz 8,0.00,1.00
1077,Attendance Quiz 9,0.00,1.00
1077,Exam 1,91.11,100.00
1077,Exam 2,0.00,100.00
1077,Extra Credit,0.00,2.36
1077,Quiz 1,0.00,1.13
1077,Quiz 2,1.00,1.13
1078,A1 Final Score,85.68,100.00
1078,A2 Final Score,81.07,100.00
1078,A2 Individual,20.00,20.00
1078,A3 Final Score,65.70,100.00
1078,Attendance Quiz 1,0.00,1.00
1078,Attendance Quiz 3,1.00,1.00
1078,Attendance Quiz 4,1.00,1.00
1078,Attendance Quiz 5,0.00,1.00
1078,Attendance Quiz 6,1.00,1.00
1078,Attendance Quiz 7,1.00,1.00
1078,Attendance Quiz 8,1.00,1.00
1078,Attendance Quiz 9,1.00,1.00
1078,Exam 1,55.56,100.00
1078,Exam 2,44.00,100.00
1078,Extra Credit,5.00,2.36
1078,Final Quiz Average (replaces individual quiz grades),81.82,100.00
1078,Quiz 1,1.00,1.13
1078,Quiz 2,1.00,1.13
1079,A1 Final Score,94.00,100.00
1079,A2 Final Score,95.70,100.00
1079,A2 Individual,20.00,20.00
1079,A3 Final Score,95.85,100.00
1079,Attendance Quiz 1,1.00,1.00
1079,Attendance Quiz 3,1.00,1.00
1079,Attendance Quiz 4,1.00,1.00
1079,Attendance Quiz 5,1.00,1.00
1079,Attendance Quiz 6,1.00,1.00
1079,Attendance Quiz 7,1.00,1.00
1079,Attendance Quiz 8,1.00,1.00
1079,Attendance Quiz 9,1.00,1.00
1079,Exam 1,83.33,100.00
1079,Exam 2,96.00,100.00
1079,Extra Credit,7.00,2.36
1079,Final Quiz Average (replaces individual quiz grades),100.00,100.00
1079,Quiz 1,1.00,1.13
1079,Quiz 2,1.00,1.13
1080,A1 Final Score,85.83,100.00
1080,A2 Final Score,73.25,100.00
1080,A2 Individual,20.00,20.00
1080,A3 Final Score,78.82,100.00
1080,Attendance Quiz 1,1.00,1.00
1080,Attendance Quiz 3,1.00,1.00
1080,Attendance Quiz 4,1.00,1.00
1080,Attendance Quiz 5,1.00,1.00
1080,Attendance Quiz 6,0.00,1.00
1080,Attendance Quiz 7,1.00,1.00
1080,Attendance Quiz 8,1.00,1.00
1080,Attendance Quiz 9,1.00,1.00
1080,Exam 1,57.78,100.00
1080,Exam 2,74.00,100.00
1080,Extra Credit,0.00,2.36
1080,Final Quiz Average (replaces individual quiz grades),90.91,100.00
1080,Quiz 1,1.00,1.13
1080,Quiz 2,1.00,1.13
1081,A1 Final Score,65.76,100.00
1081,A2 Final Score,85.32,100.00
1081,A3 Final Score,76.55,100.00
1081,Exam 1,49.00,60.00
1081,Exam 2,38.00,60.00
1081,Extra Credit,3.00,1.17
1081,Final Quiz Average (replaces individual quiz grades),74.55,100.00
1081,Quiz 1,8.00,10.00
1081,Quiz 10,8.00,10.00
1081,Quiz 2,10.00,10.00
1081,Quiz 3,7.00,10.00
1081,Quiz 4,10.00,10.00
1081,Quiz 5,5.00,10.00
1081,Quiz 6,20.00,20.00
1081,Quiz 7,10.00,10.00
1081,Quiz 8,4.00,10.00
1081,Quiz 9,0.00,10.00
1082,A1 Final Score,88.75,100.00
1082,A2 Final Score,87.70,100.00
1082,A3 Final Score,96.10,100.00
1082,Exam 1,51.00,60.00
1082,Exam 2,60.00,60.00
1082,Extra Credit,1.00,1.17
1082,Final Quiz Average (replaces individual quiz grades),83.64,100.00
1082,Quiz 1,10.00,10.00
1082,Quiz 10,5.00,10.00
1082,Quiz 2,10.00,10.00
1082,Quiz 3,10.00,10.00
1082,Quiz 4,7.00,10.00
1082,Quiz 5,5.00,10.00
1082,Quiz 6,20.00,20.00
1082,Quiz 7,10.00,10.00
1082,Quiz 8,8.00,10.00
1082,Quiz 9,7.00,10.00
1083,A1 Final Score,88.75,100.00
1083,A2 Final Score,92.30,100.00
1083,A3 Final Score,97.90,100.00
1083,Exam 1,49.00,60.00
1083,Exam 2,45.00,60.00
1083,Extra Credit,4.00,1.17
1083,Final Quiz Average (replaces individual quiz grades),88.18,100.00
1083,Quiz 1,10.00,10.00
1083,Quiz 10,7.00,10.00
1083,Quiz 2,10.00,10.00
1083,Quiz 3,9.00,10.00
1083,Quiz 4,9.00,10.00
1083,Quiz 5,9.00,10.00
1083,Quiz 6,20.00,20.00
1083,Quiz 7,10.00,10.00
1083,Quiz 8,7.00,10.00
1083,Quiz 9,6.00,10.00
1084,A1 Final Score,90.50,100.00
1084,A2 Final Score,87.80,100.00
1084,A3 Final Score,93.85,100.00
1084,Exam 1,44.00,60.00
1084,Exam 2,60.00,60.00
1084,Extra Credit,4.00,1.17
1084,Final Quiz Average (replaces individual quiz grades),84.55,100.00
1084,Quiz 1,10.00,10.00
1084,Quiz 10,5.00,10.00
1084,Quiz 2,10.00,10.00
1084,Quiz 3,8.00,10.00
1084,Quiz 4,9.00,10.00
1084,Quiz 5,8.00,10.00
1084,Quiz 6,20.00,20.00
1084,Quiz 7,10.00,10.00
1084,Quiz 8,8.00,10.00
1084,Quiz 9,5.00,10.00
1085,A1 Final Score,88.26,100.00
1085,A2 Final Score,98.30,100.00
1085,A3 Final Score,100.00,100.00
1085,Exam 1,55.00,60.00
1085,Exam 2,60.00,60.00
1085,Extra Credit,1.00,1.17
1085,Final Quiz Average (replaces individual quiz grades),85.45,100.00
1085,Quiz 1,8.00,10.00
1085,Quiz 10,6.00,10.00
1085,Quiz 2,9.00,10.00
1085,Quiz 3,9.00,10.00
1085,Quiz 4,10.00,10.00
1085,Quiz 5,8.00,10.00
1085,Quiz 6,20.00,20.00
1085,Quiz 7,10.00,10.00
1085,Quiz 8,9.00,10.00
1085,Quiz 9,5.00,10.00
1086,A1 Final Score,90.50,100.00
1086,A2 Final Score,100.00,100.00
1086,A3 Final Score,94.00,100.00
1086,Exam 1,56.00,60.00
1086,Exam 2,54.00,60.00
1086,Extra Credit,5.00,1.17
1086,Final Quiz Average (replaces individual quiz grades),81.82,100.00
1086,Quiz 1,10.00,10.00
1086,Quiz 10,0.00,10.00
1086,Quiz 2,10.00,10.00
1086,Quiz 3,10.00,10.00
1086,Quiz 4,10.00,10.00
1086,Quiz 5,7.00,10.00
1086,Quiz 6,20.00,20.00
1086,Quiz 7,10.00,10.00
1086,Quiz 8,6.00,10.00
1086,Quiz 9,7.00,10.00
1087,A1 Final Score,94.50,100.00
1087,A2 Final Score,92.30,100.00
1087,A3 Final Score,97.90,100.00
1087,Exam 1,53.00,60.00
1087,Exam 2,45.00,60.00
1087,Extra Credit,4.00,1.17
1087,Final Quiz Average (replaces individual quiz grades),90.91,100.00
1087,Quiz 1,10.00,10.00
1087,Quiz 10,8.00,10.00
1087,Quiz 2,10.00,10.00
1087,Quiz 3,8.00,10.00
1087,Quiz 4,8.00,10.00
1087,Quiz 5,10.00,10.00
1087,Quiz 6,20.00,20.00
1087,Quiz 7,10.00,10.00
1087,Quiz 8,9.00,10.00
1087,Quiz 9,7.00,10.00
1088,A1 Final Score,92.00,100.00
1088,A2 Final Score,99.00,100.00
1088,A3 Final Score,96.10,100.00
1088,Exam 1,36.00,60.00
1088,Exam 2,36.00,60.00
1088,Extra Credit,4.00,1.17
1088,Final Quiz Average (replaces individual quiz grades),60.00,100.00
1088,Quiz 1,8.00,10.00
1088,Quiz 10,3.00,10.00
1088,Quiz 2,5.00,10.00
1088,Quiz 3,4.00,10.00
1088,Quiz 4,5.00,10.00
1088,Quiz 5,7.00,10.00
1088,Quiz 6,20.00,20.00
1088,Quiz 7,10.00,10.00
1088,Quiz 8,0.00,10.00
1088,Quiz 9,0.00,10.00
1089,A1 Final Score,96.50,100.00
1089,A2 Final Score,99.70,100.00
1089,A3 Final Score,100.00,100.00
1089,Exam 1,58.00,60.00
1089,Exam 2,60.00,60.00
1089,Extra Credit,2.00,1.17
1089,Final Quiz Average (replaces individual quiz grades),85.45,100.00
1089,Quiz 1,10.00,10.00
1089,Quiz 10,7.00,10.00
1089,Quiz 2,10.00,10.00
1089,Quiz 3,10.00,10.00
1089,Quiz 4,10.00,10.00
1089,Quiz 5,9.00,10.00
1089,Quiz 6,20.00,20.00
1089,Quiz 7,10.00,10.00
1089,Quiz 8,8.00,10.00
1089,Quiz 9,0.00,10.00
1090,A1 Final Score,94.25,100.00
1090,A2 Final Score,76.95,100.00
1090,A3 Final Score,90.85,100.00
1090,Exam 1,51.00,60.00
1090,Exam 2,42.00,60.00
1090,Extra Credit,5.00,1.17
1090,Final Quiz Average (replaces individual quiz grades),83.64,100.00
1090,Quiz 1,10.00,10.00
1090,Quiz 10,6.00,10.00
1090,Quiz 2,9.00,10.00
1090,Quiz 3,10.00,10.00
1090,Quiz 4,10.00,10.00
1090,Quiz 5,6.00,10.00
1090,Quiz 6,20.00,20.00
1090,Quiz 7,10.00,10.00
1090,Quiz 8,6.00,10.00
1090,Quiz 9,5.00,10.00
1091,A1 Final Score,93.75,100.00
1091,A2 Final Score,87.80,100.00
1091,A3 Final Score,90.85,100.00
1091,Exam 1,37.00,60.00
1091,Exam 2,44.00,60.00
1091,Extra Credit,5.00,1.17
1091,Final Quiz Average (replaces individual quiz grades),67.27,100.00
1091,Quiz 1,9.00,10.00
1091,Quiz 10,0.00,10.00
1091,Quiz 2,10.00,10.00
1091,Quiz 3,6.00,10.00
1091,Quiz 4,8.00,10.00
1091,Quiz 5,5.00,10.00
1091,Quiz 6,20.00,20.00
1091,Quiz 7,10.00,10.00
1091,Quiz 8,6.00,10.00
1091,Quiz 9,0.00,10.00
1092,A1 Final Score,0.00,100.00
1092,A2 Final Score,0.00,100.00
1092,Exam 1,2.00,60.00
1092,Quiz 1,6.00,10.00
1092,Quiz 2,8.00,10.00
1092,Quiz 3,9.00,10.00
1092,Quiz 4,0.00,10.00
1092,Quiz 5,5.00,10.00
1092,Quiz 6,0.00,20.00
1092,Quiz 7,0.00,10.00
1092,Quiz 8,0.00,10.00
1092,Quiz 9,0.00,10.00
1093,A1 Final Score,86.10,100.00
1093,A2 Final Score,55.00,100.00
1093,A3 Final Score,94.38,100.00
1093,Exam 1,39.00,60.00
1093,Exam 2,60.00,60.00
1093,Extra Credit,2.00,1.17
1093,Final Quiz Average (replaces individual quiz grades),76.36,100.00
1093,Quiz 1,8.00,10.00
1093,Quiz 10,9.00,10.00
1093,Quiz 2,7.00,10.00
1093,Quiz 3,8.00,10.00
1093,Quiz 4,10.00,10.00
1093,Quiz 5,5.00,10.00
1093,Quiz 6,20.00,20.00
1093,Quiz 7,10.00,10.00
1093,Quiz 8,7.00,10.00
1093,Quiz 9,0.00,10.00
1094,A1 Final Score,96.25,100.00
1094,A2 Final Score,100.00,100.00
1094,A3 Final Score,96.10,100.00
1094,Exam 1,57.00,60.00
1094,Exam 2,60.00,60.00
1094,Extra Credit,4.00,1.17
1094,Final Quiz Average (replaces individual quiz grades),82.73,100.00
1094,Quiz 1,10.00,10.00
1094,Quiz 10,0.00,10.00
1094,Quiz 2,9.00,10.00
1094,Quiz 3,10.00,10.00
1094,Quiz 4,10.00,10.00
1094,Quiz 5,8.00,10.00
1094,Quiz 6,20.00,20.00
1094,Quiz 7,10.00,10.00
1094,Quiz 8,9.00,10.00
1094,Quiz 9,5.00,10.00
1095,A1 Final Score,90.93,100.00
1095,A2 Final Score,92.30,100.00
1095,A3 Final Score,97.90,100.00
1095,Exam 1,55.00,60.00
1095,Exam 2,51.00,60.00
1095,Extra Credit,4.00,1.17
1095,Final Quiz Average (replaces individual quiz grades),90.91,100.00
1095,Quiz 1,10.00,10.00
1095,Quiz 10,8.00,10.00
1095,Quiz 2,10.00,10.00
1095,Quiz 3,10.00,10.00
1095,Quiz 4,9.00,10.00
1095,Quiz 5,10.00,10.00
1095,Quiz 6,20.00,20.00
1095,Quiz 7,10.00,10.00
1095,Quiz 8,7.00,10.00
1095,Quiz 9,6.00,10.00
1096,A1 Final Score,94.25,100.00
1096,A2 Final Score,87.70,100.00
1096,A3 Final Score,96.10,100.00
1096,Exam 1,54.00,60.00
1096,Exam 2,43.00,60.00
1096,Extra Credit,1.00,1.17
1096,Final Quiz Average (replaces individual quiz grades),89.09,100.00
1096,Quiz 1,8.00,10.00
1096,Quiz 10,8.00,10.00
1096,Quiz 2,10.00,10.00
1096,Quiz 3,10.00,10.00
1096,Quiz 4,10.00,10.00
1096,Quiz 5,7.00,10.00
1096,Quiz 6,20.00,20.00
1096,Quiz 7,10.00,10.00
1096,Quiz 8,9.00,10.00
1096,Quiz 9,0.00,10.00
1097,A1 Final Score,92.46,100.00
1097,A2 Final Score,92.30,100.00
1097,A3 Final Score,90.85,100.00
1097,Exam 1,48.00,60.00
1097,Exam 2,60.00,60.00
1097,Extra Credit,5.00,1.17
1097,Final Quiz Average (replaces individual quiz grades),80.00,100.00
1097,Quiz 1,10.00,10.00
1097,Quiz 10,6.00,10.00
1097,Quiz 2,7.00,10.00
1097,Quiz 3,9.00,10.00
1097,Quiz 4,7.00,10.00
1097,Quiz 5,6.00,10.00
1097,Quiz 6,20.00,20.00
1097,Quiz 7,10.00,10.00
1097,Quiz 8,6.00,10.00
1097,Quiz 9,7.00,10.00
1098,A1 Final Score,93.50,100.00
1098,A2 Final Score,99.70,100.00
1098,A3 Final Score,94.00,100.00
1098,Exam 1,54.00,60.00
1098,Exam 2,48.00,60.00
1098,Extra Credit,5.00,1.17
1098,Final Quiz Average (replaces individual quiz grades),89.09,100.00
1098,Quiz 1,10.00,10.00
1098,Quiz 10,9.00,10.00
1098,Quiz 2,10.00,10.00
1098,Quiz 3,10.00,10.00
1098,Quiz 4,10.00,10.00
1098,Quiz 5,5.00,10.00
1098,Quiz 6,20.00,20.00
1098,Quiz 7,10.00,10.00
1098,Quiz 8,6.00,10.00
1098,Quiz 9,8.00,10.00
1099,A1 Final Score,91.50,100.00
1099,A2 Final Score,99.70,100.00
1099,A3 Final Score,94.00,100.00
1099,Exam 1,58.00,60.00
1099,Exam 2,49.00,60.00
1099,Extra Credit,5.00,1.17
1099,Final Quiz Average (replaces individual quiz grades),90.00,100.00
1099,Quiz 1,10.00,10.00
1099,Quiz 10,9.00,10.00
1099,Quiz 2,10.00,10.00
1099,Quiz 3,10.00,10.00
1099,Quiz 4,10.00,10.00
1099,Quiz 5,5.00,10.00
1099,Quiz 6,20.00,20.00
1099,Quiz 7,10.00,10.00
1099,Quiz 8,7.00,10.00
1099,Quiz 9,8.00,10.00
1100,A1 Final Score,92.25,100.00
1100,A2 Final Score,82.90,100.00
1100,A3 Final Score,86.72,100.00
1100,Exam 1,55.00,60.00
1100,Exam 2,60.00,60.00
1100,Extra Credit,3.50,1.17
1100,Final Quiz Average (replaces individual quiz grades),76.36,100.00
1100,Quiz 1,8.00,10.00
1100,Quiz 10,6.00,10.00
1100,Quiz 2,8.00,10.00
1100,Quiz 3,5.00,10.00
1100,Quiz 4,7.00,10.00
1100,Quiz 5,6.00,10.00
1100,Quiz 6,20.00,20.00
1100,Quiz 7,10.00,10.00
1100,Quiz 8,7.00,10.00
1100,Quiz 9,7.00,10.00
1101,A1 Final Score,92.50,100.00
1101,A2 Final Score,99.70,100.00
1101,A3 Final Score,94.00,100.00
1101,Exam 1,57.00,60.00
1101,Exam 2,52.00,60.00
1101,Extra Credit,5.00,1.17
1101,Final Quiz Average (replaces individual quiz grades),92.73,100.00
1101,Quiz 1,10.00,10.00
1101,Quiz 10,10.00,10.00
1101,Quiz 2,9.00,10.00
1101,Quiz 3,10.00,10.00
1101,Quiz 4,10.00,10.00
1101,Quiz 5,10.00,10.00
1101,Quiz 6,20.00,20.00
1101,Quiz 7,10.00,10.00
1101,Quiz 8,6.00,10.00
1101,Quiz 9,7.00,10.00
1102,A1 Final Score,90.50,100.00
1102,A2 Final Score,100.00,100.00
1102,A3 Final Score,94.00,100.00
1102,Exam 1,59.00,60.00
1102,Exam 2,60.00,60.00
1102,Extra Credit,5.00,1.17
1102,Final Quiz Average (replaces individual quiz grades),88.18,100.00
1102,Quiz 1,9.00,10.00
1102,Quiz 10,9.00,10.00
1102,Quiz 2,10.00,10.00
1102,Quiz 3,8.00,10.00
1102,Quiz 4,9.00,10.00
1102,Quiz 5,7.00,10.00
1102,Quiz 6,20.00,20.00
1102,Quiz 7,10.00,10.00
1102,Quiz 8,8.00,10.00
1102,Quiz 9,7.00,10.00
1103,A1 Final Score,97.50,100.00
1103,A2 Final Score,83.30,100.00
1103,A3 Final Score,66.94,100.00
1103,Exam 1,50.00,60.00
1103,Exam 2,28.00,60.00
1103,Extra Credit,3.50,1.17
1103,Final Quiz Average (replaces individual quiz grades),84.55,100.00
1103,Quiz 1,9.00,10.00
1103,Quiz 10,6.00,10.00
1103,Quiz 2,8.00,10.00
1103,Quiz 3,10.00,10.00
1103,Quiz 4,10.00,10.00
1103,Quiz 5,7.00,10.00
1103,Quiz 6,20.00,20.00
1103,Quiz 7,10.00,10.00
1103,Quiz 8,7.00,10.00
1103,Quiz 9,6.00,10.00
1104,A1 Final Score,93.50,100.00
1104,A2 Final Score,99.70,100.00
1104,A3 Final Score,96.10,100.00
1104,Exam 1,52.00,60.00
1104,Exam 2,47.00,60.00
1104,Extra Credit,3.00,1.17
1104,Final Quiz Average (replaces individual quiz grades),88.18,100.00
1104,Quiz 1,10.00,10.00
1104,Quiz 10,9.00,10.00
1104,Quiz 2,9.00,10.00
1104,Quiz 3,7.00,10.00
1104,Quiz 4,6.00,10.00
1104,Quiz 5,10.00,10.00
1104,Quiz 6,20.00,20.00
1104,Quiz 7,10.00,10.00
1104,Quiz 8,8.00,10.00
1104,Quiz 9,8.00,10.00
1105,A1 Final Score,94.25,100.00
1105,A2 Final Score,86.70,100.00
1105,A3 Final Score,96.10,100.00
1105,Exam 1,55.00,60.00
1105,Exam 2,39.00,60.00
1105,Extra Credit,1.00,1.17
1105,Final Quiz Average (replaces individual quiz grades),85.45,100.00
1105,Quiz 1,10.00,10.00
1105,Quiz 10,9.00,10.00
1105,Quiz 2,7.00,10.00
1105,Quiz 3,8.00,10.00
1105,Quiz 4,9.00,10.00
1105,Quiz 5,9.00,10.00
1105,Quiz 6,20.00,20.00
1105,Quiz 7,10.00,10.00
1105,Quiz 8,6.00,10.00
1105,Quiz 9,6.00,10.00
1106,A1 Final Score,86.75,100.00
1106,A2 Final Score,87.40,100.00
1106,A3 Final Score,93.15,100.00
1106,Exam 1,42.00,60.00
1106,Exam 2,43.00,60.00
1106,Extra Credit,4.00,1.17
1106,Final Quiz Average (replaces individual quiz grades),79.09,100.00
1106,Quiz 1,9.00,10.00
1106,Quiz 10,5.00,10.00
1106,Quiz 2,10.00,10.00
1106,Quiz 3,9.00,10.00
1106,Quiz 4,6.00,10.00
1106,Quiz 5,5.00,10.00
1106,Quiz 6,20.00,20.00
1106,Quiz 7,10.00,10.00
1106,Quiz 8,6.00,10.00
1106,Quiz 9,7.00,10.00
1107,A1 Final Score,89.21,100.00
1107,A2 Final Score,92.70,100.00
1107,A3 Final Score,89.55,100.00
1107,Exam 1,33.00,60.00
1107,Exam 2,35.00,60.00
1107,Extra Credit,5.00,1.17
1107,Final Quiz Average (replaces individual quiz grades),74.55,100.00
1107,Quiz 1,10.00,10.00
1107,Quiz 10,4.00,10.00
1107,Quiz 2,7.00,10.00
1107,Quiz 3,6.00,10.00
1107,Quiz 4,7.00,10.00
1107,Quiz 5,6.00,10.00
1107,Quiz 6,20.00,20.00
1107,Quiz 7,10.00,10.00
1107,Quiz 8,7.00,10.00
1107,Quiz 9,0.00,10.00
1108,A1 Final Score,94.50,100.00
1108,A2 Final Score,82.90,100.00
1108,A3 Final Score,86.72,100.00
1108,Exam 1,49.00,60.00
1108,Exam 2,44.00,60.00
1108,Extra Credit,3.50,1.17
1108,Final Quiz Average (replaces individual quiz grades),69.09,100.00
1108,Quiz 1,9.00,10.00
1108,Quiz 10,3.00,10.00
1108,Quiz 2,7.00,10.00
1108,Quiz 3,6.00,10.00
1108,Quiz 4,0.00,10.00
1108,Quiz 5,9.00,10.00
1108,Quiz 6,20.00,20.00
1108,Quiz 7,10.00,10.00
1108,Quiz 8,6.00,10.00
1108,Quiz 9,6.00,10.00
1109,A1 Final Score,97.00,100.00
1109,A2 Final Score,94.80,100.00
1109,A3 Final Score,96.10,100.00
1109,Exam 1,54.00,60.00
1109,Exam 2,46.00,60.00
1109,Extra Credit,4.00,1.17
1109,Final Quiz Average (replaces individual quiz grades),84.55,100.00
1109,Quiz 1,10.00,10.00
1109,Quiz 10,8.00,10.00
1109,Quiz 2,9.00,10.00
1109,Quiz 3,6.00,10.00
1109,Quiz 4,7.00,10.00
1109,Quiz 5,8.00,10.00
1109,Quiz 6,20.00,20.00
1109,Quiz 7,10.00,10.00
1109,Quiz 8,8.00,10.00
1109,Quiz 9,7.00,10.00
1110,A1 Final Score,94.92,100.00
1110,A2 Final Score,95.10,100.00
1110,A3 Final Score,100.00,100.00
1110,Exam 1,50.00,60.00
1110,Exam 2,60.00,60.00
1110,Extra Credit,2.00,1.17
1110,Final Quiz Average (replaces individual quiz grades),78.18,100.00
1110,Quiz 1,9.00,10.00
1110,Quiz 10,7.00,10.00
1110,Quiz 2,8.00,10.00
1110,Quiz 3,7.00,10.00
1110,Quiz 4,10.00,10.00
1110,Quiz 5,5.00,10.00
1110,Quiz 6,20.00,20.00
1110,Quiz 7,10.00,10.00
1110,Quiz 8,10.00,10.00
1110,Quiz 9,0.00,10.00
1111,A1 Final Score,73.59,100.00
1111,A2 Final Score,92.70,100.00
1111,A3 Final Score,96.25,100.00
1111,Exam 1,42.00,60.00
1111,Exam 2,36.00,60.00
1111,Extra Credit,2.00,1.17
1111,Final Quiz Average (replaces individual quiz grades),61.82,100.00
1111,Quiz 1,7.00,10.00
1111,Quiz 10,7.00,10.00
1111,Quiz 2,8.00,10.00
1111,Quiz 3,9.00,10.00
1111,Quiz 4,0.00,10.00
1111,Quiz 5,7.00,10.00
1111,Quiz 6,20.00,20.00
1111,Quiz 7,10.00,10.00
1111,Quiz 8,0.00,10.00
1111,Quiz 9,0.00,10.00
1112,A1 Final Score,88.75,100.00
1112,A2 Final Score,87.30,100.00
1112,A3 Final Score,96.10,100.00
1112,Exam 1,59.00,60.00
1112,Exam 2,43.00,60.00
1112,Extra Credit,1.00,1.17
1112,Final Quiz Average (replaces individual quiz grades),86.36,100.00
1112,Quiz 1,10.00,10.00
1112,Quiz 10,6.00,10.00
1112,Quiz 2,10.00,10.00
1112,Quiz 3,10.00,10.00
1112,Quiz 4,8.00,10.00
1112,Quiz 5,6.00,10.00
1112,Quiz 6,20.00,20.00
1112,Quiz 7,10.00,10.00
1112,Quiz 8,8.00,10.00
1112,Quiz 9,7.00,10.00
1113,A1 Final Score,93.50,100.00
1113,A2 Final Score,99.70,100.00
1113,A3 Final Score,96.10,100.00
1113,Exam 1,60.00,60.00
1113,Exam 2,49.00,60.00
1113,Extra Credit,4.00,1.17
1113,Final Quiz Average (replaces individual quiz grades),90.00,100.00
1113,Quiz 1,10.00,10.00
1113,Quiz 10,8.00,10.00
1113,Quiz 2,10.00,10.00
1113,Quiz 3,7.00,10.00
1113,Quiz 4,10.00,10.00
1113,Quiz 5,7.00,10.00
1113,Quiz 6,20.00,20.00
1113,Quiz 7,10.00,10.00
1113,Quiz 8,8.00,10.00
1113,Quiz 9,9.00,10.00
1114,A1 Final Score,97.50,100.00
1114,A2 Final Score,91.44,100.00
1114,A3 Final Score,90.85,100.00
1114,Exam 1,46.00,60.00
1114,Exam 2,40.00,60.00
1114,Extra Credit,5.00,1.17
1114,Final Quiz Average (replaces individual quiz grades),71.82,100.00
1114,Quiz 1,9.00,10.00
1114,Quiz 10,5.00,10.00
1114,Quiz 2,8.00,10.00
1114,Quiz 3,9.00,10.00
1114,Quiz 4,7.00,10.00
1114,Quiz 5,5.00,10.00
1114,Quiz 6,20.00,20.00
1114,Quiz 7,10.00,10.00
1114,Quiz 8,6.00,10.00
1114,Quiz 9,0.00,10.00
1115,A1 Final Score,88.50,100.00
1115,A2 Final Score,80.99,100.00
1115,A3 Final Score,80.39,100.00
1115,Exam 1,47.00,60.00
1115,Exam 2,37.00,60.00
1115,Extra Credit,3.50,1.17
1115,Final Quiz Average (replaces individual quiz grades),71.82,100.00
1115,Quiz 1,10.00,10.00
1115,Quiz 10,4.00,10.00
1115,Quiz 2,7.00,10.00
1115,Quiz 3,8.00,10.00
1115,Quiz 4,5.00,10.00
1115,Quiz 5,6.00,10.00
1115,Quiz 6,20.00,20.00
1115,Quiz 7,10.00,10.00
1115,Quiz 8,3.00,10.00
1115,Quiz 9,6.00,10.00
1124,A1 Final Score,44.75,100.00
1124,A2 Final Score,93.00,100.00
1124,A2 Group Documents Submision,92.00,100.00
1124,A2 Group Presentation Evaluation,85.00,100.00
1124,A2 Individual Documents Submission,20.00,20.00
1124,A2 Individual Presentation Evaluation,93.00,100.00
1124,A3 Final Score,94.30,100.00
1124,Exam 1,54.00,70.00
1124,Exam 2,62.00,80.00
1124,Final Quiz Average (replaces individual quiz grades),60.00,100.00
1124,Quiz 1,0.00,10.00
1124,Quiz 2,7.00,10.00
1124,Quiz 3,4.00,10.00
1124,Quiz 4,7.00,10.00
1145,A1 Individual Power point Document,100.00,100.00
1145,A1 Individual Word Document,91.70,100.00
1145,A2 Individual Portion(word and PowerPoint),100.00,100.00
1145,Assignment 1 Extra Credit,1.00,1.00
1145,Assignment 1 Group Power Point Document,92.90,100.00
1145,Assignment 1 Group Word Document,93.10,100.00
1145,Assignment 1 Total,94.42,100.00
1145,Assignment 2 group portion,100.00,100.00
1145,Assignment 2 oral presentation (group),100.00,100.00
1145,Assignment 2 oral presentation(Ind),100.00,100.00
1145,Assignment 2 total,100.00,100.00
1145,Assignment 3 Extra credit for word document,1.00,1.00
1145,Assignment 3 Group portion,98.60,100.00
1145,Assignment 3 individual,100.00,100.00
1145,Assignment 3 Oral(Group),97.50,100.00
1145,Assignment 3 oral(Ind),93.30,100.00
1145,Assignment 3 total,98.11,100.00
1145,Attendance Quiz 1,1.00,1.00
1145,Attendance Quiz 2,1.00,1.00
1145,Final Exam,60.00,60.00
1145,MidTerm,52.00,59.00
1145,Quiz 1,16.00,20.00
